state,puma12,puma2k,_us_,cbsa,stab,cbsaname,PUMAname,PUMA2kName,pop10,afact
FIPS state,puma12,puma2k,_us_,cbsa,State Postal Code,CBSA Name,PUMA12 Name,PUMA 2K Name,"Total Pop, 2010 census",puma2k to cbsa alloc factor
48,4622,4622,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",4804622,47102,1
48,4622,4625,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",4804625,3141,1
48,4623,4614,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (East)--Baytown City,4804614,72734,1
48,4623,4622,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (East)--Baytown City,4804622,30140,1
48,4624,4621,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Northeast)--Houston City (Far Northeast),4804621,53132,1
48,4624,4622,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Northeast)--Houston City (Far Northeast),4804622,28994,1
48,4624,4623,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Northeast)--Houston City (Far Northeast),4804623,25162,1
48,4625,4621,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (North)--Houston (North), Humble Cities & Atascocita",4804621,21692,1
48,4625,4623,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (North)--Houston (North), Humble Cities & Atascocita",4804623,89977,1
48,4626,4615,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960",4804615,15378,1
48,4626,4616,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960",4804616,53972,1
48,4626,4623,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960",4804623,46111,1
48,4627,4616,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Far North)--Spring,4804616,16899,1
48,4627,4621,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Far North)--Spring,4804621,85291,1
48,4627,4623,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Far North)--Spring,4804623,9069,1
48,4628,4615,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960,4804615,33524,1
48,4628,4618,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960,4804618,74043,1
48,4629,4616,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",4804616,85343,1
48,4629,4617,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",4804617,24621,1
48,4630,4617,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Far North)--Tomball City & The Woodlands (Southwest),4804617,29085,1
48,4630,4621,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Far North)--Tomball City & The Woodlands (Southwest),4804621,71697,1
48,4631,4617,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Northwest)--North of US-290 & North of FM-1960,4804617,117605,1
48,4632,4617,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Far Northwest)--Katy City (Northeast),4804617,43778,1
48,4632,4618,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Far Northwest)--Katy City (Northeast),4804618,16532,1
48,4632,4619,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Far Northwest)--Katy City (Northeast),4804619,30215,1
48,4632,4621,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Far Northwest)--Katy City (Northeast),4804621,11179,1
48,4633,4617,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Northwest)--South of US-290 & West of TX-6,4804617,74636,1
48,4633,4618,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Northwest)--South of US-290 & West of TX-6,4804618,25928,1
48,4634,4612,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (West)--Houston City (West)--North of US-90 & West of TX-6,4804612,4627,1
48,4634,4618,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (West)--Houston City (West)--North of US-90 & West of TX-6,4804618,56693,1
48,4634,4619,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (West)--Houston City (West)--North of US-90 & West of TX-6,4804619,40393,1
48,4635,4612,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West)--South of I-10 & West of TX-6,4804612,4614,1
48,4635,4619,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West)--South of I-10 & West of TX-6,4804619,100974,1
48,4636,4605,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West)--East of TX-6 & West of Beltway TX-8,4804605,1756,1
48,4636,4610,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West)--East of TX-6 & West of Beltway TX-8,4804610,21286,1
48,4636,4612,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West)--East of TX-6 & West of Beltway TX-8,4804612,43198,1
48,4636,4618,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West)--East of TX-6 & West of Beltway TX-8,4804618,40737,1
48,4637,4610,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8",4804610,62084,1
48,4637,4612,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8",4804612,49049,1
48,4637,4619,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8",4804619,2607,1
48,4638,4609,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804609,4042,1
48,4638,4610,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804610,45050,1
48,4638,4612,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804612,21606,1
48,4638,4619,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804619,28614,1
48,4638,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,4804620,2709,1
48,4701,4901,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities",4804901,107139,1
48,4701,4902,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities",4804902,47388,1
48,4702,4902,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County (Northwest)--League City & Friendswood City,4804902,136782,1
48,4801,4802,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Brazoria County (North)--Pearland City,4804802,102261,1
48,4802,4801,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Brazoria County (Central)--Alvin City,4804801,34473,1
48,4802,4802,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Brazoria County (Central)--Alvin City,4804802,74040,1
48,4803,4801,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City,4804801,102392,1
48,4901,4701,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County (East)--Missouri City,4804701,16817,1
48,4901,4702,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County (East)--Missouri City,4804702,86808,1
48,4902,4701,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County (Northeast)--Sugar Land & Stafford Cities,4804701,25090,1
48,4902,4702,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County (Northeast)--Sugar Land & Stafford Cities,4804702,93667,1
48,4903,4701,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",4804701,86703,1
48,4903,4702,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",4804702,18105,1
48,4904,4701,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",4804701,117945,1
48,4904,4702,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",4804702,8751,1
48,4905,4701,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County (West & South),4804701,131489,1
48,5000,3900,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council (West),4803900,28417,1
48,5000,4503,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council (West),4804503,43205,1
48,5000,5000,us, ,TX, ,Houston-Galveston Area Council (West),4805000,20874,0.211
48,5000,5000,us,13060,TX,"Bay City, TX",Houston-Galveston Area Council (West),4805000,36702,0.371
48,5000,5000,us,20900,TX,"El Campo, TX",Houston-Galveston Area Council (West),4805000,41280,0.418
48,5100,5100,us, ,TX, ,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",4805100,41166,0.268
48,5100,5100,us,12420,TX,"Austin-Round Rock, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",4805100,112237,0.732
48,5201,5201,us,12420,TX,"Austin-Round Rock, TX",Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities,4805201,113009,1
48,5202,5202,us,12420,TX,"Austin-Round Rock, TX",Capital Area COG--Williamson County (Southeast)--Round Rock City,4805202,102265,1
48,5203,5201,us,12420,TX,"Austin-Round Rock, TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",4805201,17085,1
48,5203,5202,us,12420,TX,"Austin-Round Rock, TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",4805202,83024,1
48,5203,5304,us,12420,TX,"Austin-Round Rock, TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",4805304,3,1
48,5204,5201,us,12420,TX,"Austin-Round Rock, TX",Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities,4805201,97001,1
48,5204,5202,us,12420,TX,"Austin-Round Rock, TX",Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities,4805202,10292,1
48,5301,5301,us,12420,TX,"Austin-Round Rock, TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",4805301,4266,1
48,5301,5401,us,12420,TX,"Austin-Round Rock, TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",4805401,103454,1
48,5302,5301,us,12420,TX,"Austin-Round Rock, TX",Austin City (North),4805301,82436,1
48,5302,5304,us,12420,TX,"Austin-Round Rock, TX",Austin City (North),4805304,16524,1
48,5302,5401,us,12420,TX,"Austin-Round Rock, TX",Austin City (North),4805401,3839,1
48,5303,5301,us,12420,TX,"Austin-Round Rock, TX",Austin City (Northeast),4805301,75288,1
48,5303,5302,us,12420,TX,"Austin-Round Rock, TX",Austin City (Northeast),4805302,33353,1
48,5303,5401,us,12420,TX,"Austin-Round Rock, TX",Austin City (Northeast),4805401,16341,1
48,5304,5302,us,12420,TX,"Austin-Round Rock, TX",Austin City (Southeast),4805302,76738,1
48,5304,5303,us,12420,TX,"Austin-Round Rock, TX",Austin City (Southeast),4805303,30959,1
48,5304,5401,us,12420,TX,"Austin-Round Rock, TX",Austin City (Southeast),4805401,13208,1
48,5305,5301,us,12420,TX,"Austin-Round Rock, TX",Austin City (Northwest),4805301,20,1
48,5305,5303,us,12420,TX,"Austin-Round Rock, TX",Austin City (Northwest),4805303,4551,1
48,5305,5304,us,12420,TX,"Austin-Round Rock, TX",Austin City (Northwest),4805304,63065,1
48,5305,5401,us,12420,TX,"Austin-Round Rock, TX",Austin City (Northwest),4805401,38460,1
48,5306,5301,us,12420,TX,"Austin-Round Rock, TX",Austin City (Central),4805301,22124,1
48,5306,5302,us,12420,TX,"Austin-Round Rock, TX",Austin City (Central),4805302,20757,1
48,5306,5304,us,12420,TX,"Austin-Round Rock, TX",Austin City (Central),4805304,90578,1
48,5307,5302,us,12420,TX,"Austin-Round Rock, TX",Austin City (South),4805302,39524,1
48,5307,5303,us,12420,TX,"Austin-Round Rock, TX",Austin City (South),4805303,69634,1
48,5307,5401,us,12420,TX,"Austin-Round Rock, TX",Austin City (South),4805401,679,1
48,5308,5303,us,12420,TX,"Austin-Round Rock, TX","Austin City (Southwest), Lost Creek & Barton Creek",4805303,89287,1
48,5308,5401,us,12420,TX,"Austin-Round Rock, TX","Austin City (Southwest), Lost Creek & Barton Creek",4805401,23610,1
48,5309,5302,us,12420,TX,"Austin-Round Rock, TX","Travis County (West, South & Outside Austin City)",4805302,5143,1
48,5309,5303,us,12420,TX,"Austin-Round Rock, TX","Travis County (West, South & Outside Austin City)",4805303,3491,1
48,5309,5401,us,12420,TX,"Austin-Round Rock, TX","Travis County (West, South & Outside Austin City)",4805401,91282,1
48,5309,5402,us,12420,TX,"Austin-Round Rock, TX","Travis County (West, South & Outside Austin City)",4805402,5655,1
48,5400,5402,us,12420,TX,"Austin-Round Rock, TX",Capital Area COG (Southwest)--Hays County,4805402,157107,1
48,5500,5000,us, ,TX, ,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,4805000,19263,1
48,5500,5700,us, ,TX, ,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,4805700,54728,0.522
48,5500,5700,us,41700,TX,"San Antonio-New Braunfels, TX",Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,4805700,42918,0.409
48,5500,5700,us,47020,TX,"Victoria, TX",Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,4805700,7210,0.069
48,5500,6200,us, ,TX, ,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,4806200,14075,1
48,5600,6200,us,38920,TX,"Port Lavaca, TX",Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties,4806200,21381,0.198
48,5600,6200,us,47020,TX,"Victoria, TX",Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties,4806200,86793,0.802
48,5700,5500,us,41700,TX,"San Antonio-New Braunfels, TX",Alamo Area COG (Northeast)--Guadalupe County,4805500,131533,1
48,5800,5500,us,41700,TX,"San Antonio-New Braunfels, TX",Alamo Area COG (Northeast)--Comal County,4805500,108472,1
48,5901,5601,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Central),4805601,97550,1
48,5901,5602,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Central),4805602,4899,1
48,5901,5605,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Central),4805605,4324,1
48,5902,5604,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northeast)--Inside Loop I-410,4805604,90065,1
48,5902,5608,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northeast)--Inside Loop I-410,4805608,12457,1
48,5902,5610,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northeast)--Inside Loop I-410,4805610,14146,1
48,5903,5602,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Southeast)--Inside Loop I-410,4805602,51020,1
48,5903,5603,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Southeast)--Inside Loop I-410,4805603,61776,1
48,5904,5606,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northwest)--Inside Loop I-410,4805606,59324,1
48,5904,5607,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northwest)--Inside Loop I-410,4805607,39927,1
48,5904,5610,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northwest)--Inside Loop I-410,4805610,5429,1
48,5905,5602,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (West)--Inside Loop I-410,4805602,8772,1
48,5905,5605,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (West)--Inside Loop I-410,4805605,79686,1
48,5905,5606,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (West)--Inside Loop I-410,4805606,26315,1
48,5905,5609,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (West)--Inside Loop I-410,4805609,235,1
48,5905,5610,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (West)--Inside Loop I-410,4805610,81,1
48,5906,5602,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Southwest)--Inside Loop I-410,4805602,44475,1
48,5906,5603,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Southwest)--Inside Loop I-410,4805603,41587,1
48,5906,5605,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Southwest)--Inside Loop I-410,4805605,30580,1
48,5907,5603,us,41700,TX,"San Antonio-New Braunfels, TX",Bexar County (South)--San Antonio City (Far South),4805603,12421,1
48,5907,5604,us,41700,TX,"San Antonio-New Braunfels, TX",Bexar County (South)--San Antonio City (Far South),4805604,57,1
48,5907,5605,us,41700,TX,"San Antonio-New Braunfels, TX",Bexar County (South)--San Antonio City (Far South),4805605,11414,1
48,5907,5609,us,41700,TX,"San Antonio-New Braunfels, TX",Bexar County (South)--San Antonio City (Far South),4805609,78931,1
48,5908,5605,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (West)--Between Loop TX-1604 & Loop I-410,4805605,66116,1
48,5908,5606,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (West)--Between Loop TX-1604 & Loop I-410,4805606,3987,1
48,5908,5609,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (West)--Between Loop TX-1604 & Loop I-410,4805609,32239,1
48,5909,5606,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio (Northwest) & Leon Valley Cities,4805606,87732,1
48,5909,5607,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio (Northwest) & Leon Valley Cities,4805607,8395,1
48,5909,5610,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio (Northwest) & Leon Valley Cities,4805610,9958,1
48,5910,5606,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,4805606,3982,1
48,5910,5607,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,4805607,103733,1
48,5910,5610,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410,4805610,166,1
48,5911,5607,us,41700,TX,"San Antonio-New Braunfels, TX","San Antonio City (North), Hollywood Park Town & Shavano Park City",4805607,38761,1
48,5911,5610,us,41700,TX,"San Antonio-New Braunfels, TX","San Antonio City (North), Hollywood Park Town & Shavano Park City",4805610,8710,1
48,5911,5611,us,41700,TX,"San Antonio-New Braunfels, TX","San Antonio City (North), Hollywood Park Town & Shavano Park City",4805611,65055,1
48,5912,5608,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,4805608,68421,1
48,5912,5611,us,41700,TX,"San Antonio-New Braunfels, TX",San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,4805611,35078,1
